ID,user_id,user_tag,text
6.84313820471423E+017,108413307,YEBobeldijk,"Yolanda Bobeldijk su Twitter: ""Be sure to read our feature on how a possible Brexit could affect the PE sector - via @beckspritchard https://t.co/NQp0XwOSMR"""
6.84299002809025E+017,12790962,,
6.84314138739343E+017,350362817,account,
6.84314314950472E+017,396095407,andy_Brexit,"Prof Andy independence and free trading country su Twitter: ""WE need the government to urgently change dietary advice. BBC News - Exploding the low fat myth https://t.co/aOHgoXYQI9"""
6.84314477496529E+017,3589608317,MirandaGrell,"Miranda Grell 🕷 su Twitter: ""'The effect of 'Brexit' on lawyers'. Excellent briefing note by @chambersstudent: https://t.co/StbuYO9Jva"""
6.84299523255103E+017,297286429,,
6.84314964006433E+017,23233309,KortesKarlos,"Carlos su Twitter: ""En todo caso el clima estaba loquito estos días en Coquimbo"""
6.84315201320124E+017,158021529,,
6.84315393209537E+017,3351605332,DavidOHagan7,"David O'Hagan su Twitter: ""Very good news. This should provide extra balance and leadership for Brexit.  https://t.co/wOcaqctxKd"""
6.84315799851385E+017,404127899,tweetpolitica,"tweetpolitica su Twitter: ""Sole24ore -  «Brexit catastrofe per Londra» https://t.co/fFFJOoy4nO @sole24ore"""
6.8430095126025E+017,352097960,,
6.84300972500382E+017,34023219,OxSapiens,"TheMiddleGround su Twitter: ""@sundersays @eureferendum @britishfuture The problem is that for majority of Brexiteers #Brexit=border control. False prospectus? #EUref"""
6.84316160771277E+017,395520049,Dapikus,"Dapi su Twitter: ""Brexit Danger: The EU Strategy to Keep Britain from Leaving: This summer, Britain will vote on whethe... https://t.co/MjtUpsqJ8x #Spiegel"""
6.84316163493372E+017,26887881,greychampion,"greychampion su Twitter: ""newStream©: Brexit Danger: The EU Strategy to Keep Britain from Leaving https://t.co/Nz1cfOdxfT"""
6.84316167775752E+017,2229021782,PoliticsInsight,"Politics Insight su Twitter: ""Brexit Danger: The EU Strategy to Keep Britain from Leaving: This summer, Britain will vote on whether to rema... https://t.co/MfUjddq79I"""
6.84316180140536E+017,2213941196,denisnewborn,"ДиДэнчик :) su Twitter: ""Brexit Danger: The EU Strategy to Keep Britain from Leaving https://t.co/Z5lyGbMxr4"""
6.84301123130409E+017,35627763,Usman_OnTheMoon,"Usman su Twitter: ""@Democracy4evaUk @ThomasEvansUKIP NZ is about to change its flag & Australia is about to vote to become a republic. WWII is over. #Brexit"""
6.84316416389034E+017,158021529,,
6.84316515756282E+017,2445619604,Wadaq1004,"〄2YA2YAO su Twitter: ""الحاضر يعلم الغايب فضلا وليس امرا. 🙇🙋
#IhabAmir
#SouhilaBenLchhab 
#سهيله_ايهاب_في_موازين
#سهيلة_في_موازين  https://t.co/U9xJBVErRR"""
6.84316585675362E+017,1371525726,GrillingKippers,"Grilling Kippers su Twitter: ""@JamesCleverly The UK is in the EU - so its our government that sets them. Are you saying that after Brexit, the UK will abolish VAT?"""
6.84316685432689E+017,26985345,paulwaugh,"Paul Waugh su Twitter: ""Will Corbyn use PM Cabinet troubles over Brexit to quietly turn reshuffle into a mere card riffle? Lab MPs see Tory splits as late Xmas gift"""
6.84301641881915E+017,20066455,wolexrol,"Gbenro O #RestructureNigeria su Twitter: ""EFCC To Quiz PDP Chieftain Olisa Metuh Over N1.4billion Balance In His Bank Account https://t.co/LQPEDqz9z9"""
6.8431674117915E+017,303444742,,
6.84316832933753E+017,305644780,WeTakeYourCallz,"WeTakeYourCalls su Twitter: ""Will you be for or a against a ""Brexit""? Sky news article about Britain's membership within the EU: https://t.co/Pt8iOc9et4"""
6.8431684879242E+017,39972616,,
6.84316923283292E+017,2608849720,CrowdenBen,"Ben Crowden su Twitter: ""So Tory ministers can campaign for Brexit? Looks like Labour won't be the only ones infighting this year..."""
6.8430192569786E+017,317147446,PanmureGordon,"Panmure Gordon & Co su Twitter: ""#Panmure's @shjfrench features in @eFinancialNews' special report ""bankers in no hurry to react to #brexit alarm"" https://t.co/AnmGRQ1UJL"""
6.84317591859524E+017,1120468014,f_sthl,"R. Ferrada Stoehrel su Twitter: ""In (sharp) contrast to Greece & #Grexit, EU leaders develop a plan to give in to Cameron's EU reform demands #Brexit https://t.co/UeCzqbfLUu"""
6.84303086039372E+017,777687276,,
6.84303487992263E+017,20516387,,
6.84318597561356E+017,236342315,ICSA_News,"The Chartered Governance Institute (ICSA) su Twitter: ""City A.M: #Cameron under fire as more #Tories back #Brexit. Download #FTICSABellwether for more on Brexit impact https://t.co/4FR0noxcZy"""
6.84319289193722E+017,585891682,certainregard,"roundmidnight su Twitter: ""@albe_ Brexit non ci sarà 100%, Hillary verrà eletta e il Milan non vincerà lo scudetto. Ci son certezze nella vita :)"""
6.84319380671459E+017,1193529589,HelmutSchimpfke,"Helmut Schimpfke su Twitter: ""Brexit Danger: The EU Strategy to Keep Britain In  https://t.co/fzB0UH7OUy

5) ASSEMBLAGE - 3) RELATION - 6) ORDER
https://t.co/oGwcQGGDxS"""
6.84319952627757E+017,43317553,,
6.84304873400201E+017,297286429,lasancmt,"🕷️ Eurotrash🇪🇺Lasance 🕷️ su Twitter: ""This girl donned a red poppy in November and is proud of her grand father's war medals. 
Sums up #ukip and #brexit ? https://t.co/hWYgKHgsww"""
6.84320120743838E+017,102659635,,
6.84320156026278E+017,4504166614,5VQmEQDPLnvulnY,"5VQmEQDPLnvulnY su Twitter: ""%feed
https://t.co/mBObGvrz0q 
Brexit Danger: The EU Strategy to Keep Britain from Leaving 
OCBp"""
6.84320275429737E+017,19343618,,
6.84320611959702E+017,2842567535,account,
6.84320726560539E+017,1570407782,InvestUS_Propty,"InvestUS Property su Twitter: ""BoE expected to raise rates in Q2; low wage growth, Brexit a risk - Reuters poll: (Reuters) - The Bank of Engl... https://t.co/f399HUSSCO"""
6.84320723431625E+017,347905084,_MarketViews,"MarketViews su Twitter: ""BoE expected to raise rates in Q2; low wage growth, Brexit a risk - Reuters poll https://t.co/XD1PGxFICf @reuters_co_uk"""
6.84320728812945E+017,1374627038,euwhuf_yuyu,"yuyu su Twitter: ""BoE expected to raise rates in Q2; low wage growth, Brexit a risk - Reuters poll: (Reuters) - The Bank of Engl... https://t.co/IzEuy0BYMO"""
6.84320734827553E+017,1676116770,,
6.84320731719582E+017,1603601010,,
6.84320737444811E+017,1652582130,SuperiorStocks,"Wellklar Trading su Twitter: ""BoE expected to raise rates in Q2; low wage growth, Brexit a risk - Reuters poll https://t.co/gvP9KhU198 #forex"""
6.84320741878153E+017,2468932741,PreferredWills,"Preferred Wills su Twitter: ""BoE expected to raise rates in Q2; low wage growth, Brexit a risk - Reuters poll: (Reuters) - The Bank of Engl... https://t.co/0AGOWqbamS"""
6.84320739630031E+017,2999510921,NewToForex,"ForexBeginners su Twitter: ""BoE expected to raise rates in Q2; low wage growth, Brexit a risk - Reuters poll: (Reuters) - The Ban... https://t.co/MLYM1zV54a #trading"""
6.84320746479354E+017,69238303,SimoneGilks,"Simone Gilks CeMAP su Twitter: ""BoE expected to raise rates in Q2; low wage growth, Brexit a risk - Reuters poll: (Reuters) - The Bank of Engl... https://t.co/VZAH5Rsxne"""
6.84320748949774E+017,3242266313,,
6.84320763478807E+017,3119231783,,
6.84320854386291E+017,401915063,gamigues,"Guillaume Amigues su Twitter: ""Top Brexit campaigner Arron Banks making compelling case for leaving the EU https://t.co/JCsMTovlRC"""
6.84320958266475E+017,484595728,MarekMackiewicz,"Marek Mackiewicz su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks - https://t.co/cHbEskt6qV"""
6.84320984510366E+017,96096222,vupine,"Pete su Twitter: ""Brexit Danger: The EU Strategy to Keep Britain from Leaving https://t.co/htD4E4QHFA via @SPIEGELONLINE"""
6.84320984262951E+017,159071681,LazioExplorer,"Pete su Twitter: ""Brexit Danger: The EU Strategy to Keep Britain from Leaving https://t.co/qU0U7tU6jM via @SPIEGELONLINE"""
6.84306055673856E+017,510963302,GavraKUL,"Gavrilo Nikolic su Twitter: ""UK is acting more and more like a brat on the #Brexit . EU should think twice before it decides to appease it."""
6.84321157370262E+017,976528424,OhBrokenBritain,"Rodka su Twitter: ""Broadcast Tuesday 5th January 8pm BBC Radio 4 - 'How to make a Brexit'
The practical process by which Britain would leave the EU"""
6.84321155180818E+017,2329053258,MartinHoscik,"Martin Hoscik su Twitter: ""Mr @JamesCleverly joining the Brexit camp makes me even more comfortable with my current intention to vote to leave the EU."""
6.84321300744139E+017,21352370,,
6.84306302496064E+017,60578495,Boutiquecapital,"Michael White su Twitter: ""#Sweden & #Denmark have the right idea. Time to get out of the #Eurozone mess. #Brexit"""
6.84306344111944E+017,19643448,FinancialNews,"Financial News su Twitter: ""Bankers in no hurry to react to #Brexit alarm write @_tim_burke & @Lucymburton https://t.co/PzXcNTwVNW"""
6.8430642605602E+017,611585332,Bonn1eGreer,"Bonnie Greer su Twitter: ""Marketeer on @Bloombergtv: ""It's good that UK money is  still soft. #Brexit is a real risk.""
#EUref 
#BOE
https://t.co/xgacF6F7C5"""
6.84322003168444E+017,260169083,Knack,"Knack su Twitter: ""Opinie: 'Wordt 2016 het jaar van de Brexit?' https://t.co/THSRUTxyxr https://t.co/QpYFSWwUhf"""
6.84306987102896E+017,19643448,buwygnext,"☽ su Twitter: ""1D https://t.co/ohcOXKtRQ0"""
6.8432217833515E+017,133236916,TristramHuntVA,"Tristram Hunt su Twitter: ""Cameron's decision to let ministers campaign for Brexit is complete abdication of responsibility. Where's the leadership?"""
6.84322400717128E+017,115897650,BBCcarolynquinn,"carolyn quinn su Twitter: ""If the UK votes to leave the EU - what is the actual process for doing so. Listen R4 8pm tonight to my documentary How to Make a Brexit"" ."""
6.84307378418893E+017,2519624851,RobbingHoodUK,"RobinHoodUK su Twitter: ""Here is @Nigel_Farage interview on BBC London radio this morning. #UKIP #Brexit https://t.co/UVknQRcbHU"""
6.84322530736402E+017,37972207,AnthonyGlees,"Anthony Glees su Twitter: ""'Free vote' -- but freedom to campaign for Brexit? Which is it?
https://t.co/XaqTqAbMsJ https://t.co/8lTXYd7EmD"""
6.8430757319816E+017,54575030,eddwilson,"Ed Wilson su Twitter: ""Philip Hollobone pushing #Brexit because he doesn't trust nasty Euro-types to do what they say they will do. #r4today"""
6.84322847427265E+017,430767176,JohnCoburn6,"John Coburn su Twitter: ""The real problem with Brexit: nobody knows anything https://t.co/LPDJmIHYb7"""
6.84322859599147E+017,106323953,dannyctkemp,"Danny Kemp su Twitter: ""Brexit news https://t.co/QX3R8oti88"""
6.84322866159051E+017,157760297,OliverKamm,"Oliver Kamm su Twitter: ""Brexit is a big risk to Britain's fortunes as an open, trading economy. Me in @TimesBusiness today. https://t.co/sL9gXLXdNS"""
6.84323006357717E+017,37972207,AnthonyGlees,"Anthony Glees su Twitter: ""Freedom to campaign for Brexit. Makes Dave look weak, Brexit more likely."""
6.84323066487308E+017,2847020799,heraldly,"Herald.ly Newsfeed su Twitter: ""Bankers are in no hurry to push the Brexit panic button    https://t.co/xBph8HaLue"""
6.84323075777692E+017,2929814659,fxzoneofficial,"Allah Love❤️🕋 Quran su Twitter: ""RT  Bankers are in no hurry to push the Brexit panic button   #Forex"""
6.84323191762883E+017,131138714,GPW_Portland,"George Pascoe-Watson su Twitter: ""DC to allow ministers to campaign for Brexit, as predicted by @portlandcomms star signing @stephenwall34 https://t.co/eWMS7N5Mnz"""
6.84323201816629E+017,2308190412,TICLondon,"TheItalianCommunity su Twitter: ""«Brexit catastrofe per Londra» - Il Sole 24 ORE https://t.co/e5yFjeaeJf via @sole24ore https://t.co/AU3FLFWeqo"""
6.84323440124379E+017,26985345,paulwaugh,"Paul Waugh su Twitter: ""Full marks to @MrHarryCole for the scoop, just before xmas, on Cameron to grant Brexit freedom: https://t.co/sV0oDzOyPJ"""
6.84323535360229E+017,127480750,philipjcowley,"Philip Cowley su Twitter: ""Does Cameron's statement mean HMG won't have a position on Brexit? Like Labour didn't have a position on military action on Syria?"""
6.84323716944237E+017,4459680809,mssnews4all,"Mohamed S. Salama su Twitter: ""UK PM Cameron Expected to Allow Ministers to Campaign for Brexit https://t.co/MoIjGGt0fg"""
6.84323779095446E+017,158021529,,
6.84308699704365E+017,2767419671,DADDYSABS,"CLOSED DOWN! su Twitter: ""@KSOOABS i rt'ed in base and here. love me right."""
6.84323906749084E+017,344786265,Turfline,"Turfline/Trading su Twitter: ""Bankers In No Hurry to React to Brexit Alarm https://t.co/Es6ylpxMsj"""
6.8432393513617E+017,83711992,cheekylatte,"CheekyLatte 👩🏼🇬🇧 We Did It 🏴󠁧󠁢󠁥󠁮󠁧󠁿😁 su Twitter: ""BBC News - EU referendum: Liam Fox to campaign for 'Brexit' https://t.co/voIZAWuSVu"""
6.84323947354178E+017,2177764470,itassessors,"it assessors su Twitter: ""RT WSJCity: Bankers are in no hurry to push the Brexit panic button  https://t.co/VxKroSuUmz https://t.co/LAXxcOKlAX"""
6.84324041398813E+017,193188160,vanmies,"Phil Moore su Twitter: ""Brexit Danger: The EU Strategy to Keep Britain from Leaving https://t.co/hkfAqFYz9c via @SPIEGELONLINE Cam will be allowed a sham victory"""
6.8432408634923E+017,294176860,BIUK,"Business Insider UK su Twitter: ""David Cameron is letting his politicians campaign for a Brexit if they want to https://t.co/0jVoN2DiGh"""
6.84324088236655E+017,4105686663,BIUK_Politics,"BI UK Politics su Twitter: ""David Cameron is letting his politicians campaign for a Brexit if they want to https://t.co/i7Td21Kl13"""
6.84309072406012E+017,2785489984,PB_Outsourcing,"PB Outsourcing su Twitter: ""How safe do businesses feel in the EU? And how would they feel if a #Brexit happened?"""
6.84324299302277E+017,147249029,takegamix,"takegamix su Twitter: ""2016 blackswan nomination
1 Draghi resign
2 Saudi Arabia default
3 BREXIT and GREXIT and SPANXIT 
4 EURO devaluation 
5 China annex Taiwan"""
6.84324300992721E+017,498986721,,
6.84324642912367E+017,498986721,JGForsyth,"James Forsyth su Twitter: ""Ironically, now a ‘careerist’ case 4 Ministers backing Brexit as there'll have 2 be a reconciliation reshuffle post ref with Outers promoted"""
6.84324713322123E+017,33852508,gabyhinsliff,"Gaby Hinsliff su Twitter: ""Cameron having to allow a free vote on Brexit & Corbyn ditto on Syria both classic egs of how radically political leadership has changed"""
6.8432479474201E+017,3301743261,andrew_lilico,"Andrew Lilico su Twitter: ""Extraordinary that the UK govt appears to be going to have no policy on the Brexit referendum:https://t.co/pEziSkR6NV"""
6.84324809153602E+017,27692596,patrickwintour,"Patrick Wintour su Twitter: ""@niknickerson points made in the British Future report. Very difficult to see how Brexit gets free trade deal with EU without free movement."""
6.84324859057275E+017,214131906,,
6.84325025386729E+017,2334410965,OUDMG,"OUDMG su Twitter: ""RT WSJCity: Bankers are in no hurry to push the Brexit panic button https://t.co/lvQ6Y1lwgO  https://t.co/FV4JVgh0Wn"""
6.84325225379557E+017,229796532,BobbinP,"Barbara Prescott su Twitter: ""@ChrisGreenMP I do hope that you will campaign for Brexit and the return of British sovereignty"""
6.84325279825818E+017,828717014,TgLa7,"Tg La7 su Twitter: ""#Ue: #Gb, Cameron dara' a suoi ministri liberta' voto su Brexit"""
6.8432528225432E+017,4085028765,asc_ffm,"Alexander Schmidt su Twitter: ""Even if the vote is yes for ""Brexit"", the city will remain a major financial hub, even for Europe. https://t.co/R0qAJ7zj4e"""
6.84325506133717E+017,630638597,ForexQwest,"ForexQwest su Twitter: ""UK’s Brexit referendum: Support from business to EU membership waning https://t.co/TMGllbgh6a"""
6.84310595047391E+017,2324408143,charles_hawley,"Charles Hawley su Twitter: ""Europe has a strategy to avoid the #Brexit: Just give in to all of Cameron's demands. https://t.co/NEiWwJGEtf"""
6.8432606178669E+017,2540218357,nextville1,"Dries Goyens su Twitter: ""Bankers In No Hurry to React to Brexit Alarm https://t.co/pcfw19E5VY #"""
6.84326190384038E+017,123174284,,
6.84326569884664E+017,337626858,SuperbikeAl,"SuperBorisAl su Twitter: ""@AndyCavster @Akabilky @David_6878 @T_Veiga Go crawling back ? Dream on !! EU in the shit on all levels very doubtful it'll survive Brexit"""
6.84326676990419E+017,349218120,yahboomy,"Robert E. James Esq. su Twitter: ""@tobyperkinsmp @BBCBreaking Brexit is too big an issue to force MPs to toe party line. Well done David Cameron."""
6.84311626091229E+017,17990493,SPIEGEL_English,"SPIEGEL English su Twitter: ""Can Britain be kept in the European Union? Merkel is doing all she can to avoid a #Brexit. https://t.co/hQQIh9yL1q"""
6.84311671880454E+017,72327524,schengenite,"IRL: outside real EU su Twitter: ""@BrusselsDaily Great news the sooner #Brexit the better .... On n'a pas besoin des anglais ...."""
6.84326871794778E+017,137274378,dayoconnect,"Andrew Adedayo A. su Twitter: ""Bankers In No Hurry to React to Brexit Alarm https://t.co/CpZL8clgBd"""
6.84327125403496E+017,829647236,pmakela1,"Petri Mäkelä su Twitter: ""@JohnSpringford @CER_IanBond ie. @David_Cameron lacks the will to force the issue = not important enough. Brexit is good for everyone."""
6.84327394837197E+017,19343618,tomgor,"tom su Twitter: ""@afneil @MichaelDugher Tories in disarray over Brexit. That's news"""
6.84327483043398E+017,2605209092,DemocracyNews_,"Democracy News su Twitter: ""forecasts: Brexit would damage growth - Financial Times https://t.co/pJAmL5bT2f"""
6.84327687943422E+017,3108263999,,
6.84327841152942E+017,406993206,,
6.84327840527954E+017,2344022562,lecomaxnews,"LeCoMax su Twitter: ""#WSJ RT WSJCity: Bankers are in no hurry to push the Brexit panic button… https://t.co/PMt00iKk28 https://t.co/uuHVrh61qX"""
6.84327857800241E+017,2344022562,lecomaxnews,"LeCoMax su Twitter: ""#WSJ RT WSJCity: Bankers are in no hurry to push the Brexit panic button… https://t.co/PMt00iKk28... https://t.co/s1pC3cH1Ng"""
6.84327914507113E+017,89929611,_R_S_S_,"R. S. S. su Twitter: ""Just in case anybody took Cameron's talk of possible #Brexit seriously. Especially after kowtowing for an AIIB seat. @markmackinnon"""
6.84313045263364E+017,21417687,prospect_uk,"Prospect Magazine su Twitter: ""Would global companies invest elsewhere if we left the #EU ? Here are the 12 things you need to know about #Brexit : https://t.co/Pn5peUJu0s"""
6.84328415558787E+017,635335663,deanofsurrey,"Dean su Twitter: ""@andrew_lilico judging by the EUphiles response to this, it must be good for Brexit. More ministers will surely be campaigning to Leave"""
6.84328630437085E+017,2865155043,IdeBisnis_com,"Ide Bisnis su Twitter: ""David Cameron is letting his ministers campaign for a Brexit if they want to https://t.co/W0MamuBRK5 https://t.co/BuZCdWkyhA"""
6.84328756077527E+017,2842567535,account,
6.84328831155606E+017,374434260,ninojudge,"Navdip Nino Singh Judge su Twitter: ""Smoke and mirrors politics. Tory and Labour. Same for immigration Brexit refugees and welfare scroungers. https://t.co/OTcv9N1ZSn"""
6.8431379332155E+017,2809611224,NCPoliticsUK,"Number Cruncher Politics UK su Twitter: ""PM to announce today that ministers will be able to campaign on either side on #EUref, says @JPonpolitics
#EUreferendum
#brexit"""
6.8432899186439E+017,4119446079,A_Human_Crisis,"A Human Crisis su Twitter: "".@ninojudge Smoke and mirrors politics. Tory and Labour. Same for immigration Brexit humans and welfare scroungers. #HumanCrisis"""
6.84313898204426E+017,1668992125,NathanGillMEP,"Nathan Gill su Twitter: ""Cameron doing the right thing allowing his ministers to campaign for or against #Brexit will Corbyn follow suit?"""
6.84313916009243E+017,79939566,,
6.84329402872787E+017,2962676963,TheNOWTeam,"The NOW Team RE/MAX su Twitter: ""David Cameron is letting his ministers campaign for a Brexit if they want to

Reuters/Darren Staples

British... https://t.co/mlolzONWs7"""
6.84329413551485E+017,26985345,paulwaugh,"Paul Waugh su Twitter: ""Neat irony in the fact that there's no Cabinet today (extra day's hol excuse?). But given they got their way on Brexit, maybe good idea.."""
6.84314375503659E+017,65322179,OpenEurope,"Open Europe su Twitter: ""BBC News Breaking - Ministers to get freedom on EU vote #EUref #Brexit https://t.co/VzfrAfEg5h"""
6.84329485764792E+017,276544322,EugenioBerto70,"Eugenio su Twitter: ""Cameron dà ai ministri libertà di voto su Brexit  https://t.co/NBtfiaXvtV"""
6.84329562205913E+017,3431969470,adgiornalaio,"angol del giornalaio su Twitter: ""Cameron dà ai ministri libertà di voto su Brexit  https://t.co/EXDjphvEWP"""
6.84329646595412E+017,2651818933,JareelSkaj,"JareelSkaj su Twitter: ""@carlbildt Not government, not party, seems that Brexit becomes more and more inevitable."""
6.84329720121549E+017,117428743,craigawoodhouse,"Craig Woodhouse su Twitter: ""ICYMI- another 30 new Tory MPs set to back Brexit.  https://t.co/AQmSAHpmjK"""
6.84329745350279E+017,83661225,jjreade,"James Reade su Twitter: ""@DouglasCarswell Science needs Brexit like a hole in the head on so many levels, too many for a 140 character tweet."""
6.84329767911436E+017,2421423498,snapharmony,"Samantha Hurrell su Twitter: ""David Cameron is letting his ministers campaign for a Brexit if they want to https://t.co/eooSY6LxjD"""
6.84329884244677E+017,118192849,andy_coh,"Andy Cohen su Twitter: ""@philipjcowley HMG didn't have a position on it the only other time we've had a referendum on it. They didn't call it 'Brexit' then though!"""
6.84329949570974E+017,769582129,ULawLibrary,"ULaw Libraries su Twitter: ""Interesting analysis here from @paulmasonnews #EUreferendum
The real problem with Brexit: nobody knows anything https://t.co/jgCBkVlUmL"""
6.8433004494522E+017,3890442015,,
6.8433007550072E+017,829647236,pmakela1,"Petri Mäkelä su Twitter: ""@JohnSpringford @CER_IanBond @David_Cameron I favor Brexit, as i hope that the whole EU would dissolve more towards a free trade area."""
6.84315012979159E+017,1205903011,ca_res_publica,"Carrie ® ن su Twitter: ""BREAKING
Ministers to get freedom on EU vote https://t.co/oiOY88IwNt 
#EUreferendum #Brexit #UE"""
6.84330132430058E+017,2214054761,PureCleaningSvc,"Pure Cleaning Services su Twitter: ""David Cameron is letting his ministers campaign for a Brexit if they want to https://t.co/1InS8VKDsB"""
6.84315053831643E+017,1248977552,ExpressGilo,"Giles Sheldrick su Twitter: ""Big boost for out camp on #EUreferendum as David Cameron set to announce UK ministers will be allowed to campaign for either side #Brexit"""
6.84315071670006E+017,142344198,NickWilliams94,"Nick Williams su Twitter: ""Listening to @BBCRadio4 #WomensHour – women will be the ones who will ultimately decide whether there's a #Brexit or not"""
6.84315159427297E+017,310643025,johnmknox,"John M Knox ➡️ su Twitter: ""Top businesses no longer so convinced of EU's benefits, says Deloitte
https://t.co/uI5C5QFmq7 #LeaveEU #Brexit #EUref"""
6.84330323551871E+017,714901117,Setting4Success,"Setting4Success su Twitter: ""#Setting4Success David Cameron is letting his ministers campaign for a Brexit if they want to #News #smallbusiness #entrepreneur"""
6.84315258434007E+017,633959657,DemocracyMovemt,"Democracy Movement su Twitter: ""EU’s multiplicity of crises is not accidental, writes @eurobriefing >> https://t.co/ioWPLzbKT6 #EUincompetence #Brexit #VoteLeave #LeaveEU"""
6.84315465754243E+017,243393079,A_Liberty_Rebel,"A Libertarian Rebel Esq QC🤞 #BritishIndependence su Twitter: ""Another Dave climbdown to inevitable necessity after huffing & puffing.
Cameron set to announce that ministers may campaign for #Brexit."""
6.84315467335471E+017,167419922,matisaksk,"Andrej Matisak su Twitter: ""#Brexit: Cameron to announce that ministers will be allowed to campaign for either side ahead of the #EU referendum https://t.co/UbyA78NwQ8"""
6.84315529918693E+017,56973944,account,
6.84315584616641E+017,591226078,AaranFronda,"Aaran Fronda su Twitter: ""#Brexit threatens Europe’s dream of #capital #markets #union (CMU) | European CEO https://t.co/cZcXGEzXXn"""
6.84315615797056E+017,93207353,RalfGrahn,"Ralf Grahn su Twitter: ""#Brexit prospects: From the Island of #Cacaphonia https://t.co/In9DxLXYPX"""
6.84331100739617E+017,310746442,Otto_English,"Otto English su Twitter: ""Writing a hilarious book about referendums and won't have it finished by June so could someone please get Cameron to drag Brexit out to 2017"""
6.84331173347234E+017,70335795,roso1954,"カモノハシ su Twitter: ""＠snapharmony : David Cameron is letting his ministers campaign for a Brexit if they want to https://t.co/xsdoxR5xhu"""
6.84316194053165E+017,153061547,NvOndarza,"Nicolai  von Ondarza su Twitter: ""Opening the floodgates - @David_Cameron to give gov minister freedom to campaign on either side in #EURef #Brexit https://t.co/DBHrGoG0LI"""
6.84316217532887E+017,32141968,sumuvuori,"N. Johanna Sumuvuori su Twitter: ""Interesting times. #UK #politics #brexit #EU https://t.co/zDm65GcuIm"""
6.8433136391961E+017,2344222885,startdgroup,"Startd su Twitter: ""David Cameron is letting his ministers campaign for a Brexit if they want to https://t.co/85Z8LvZeqg #business"""
6.84316292459967E+017,2949294321,DGDimitrakop,"Dionyssis G. Dimitrakopoulos su Twitter: ""@DGDimitrakop several of @UKLabour MPs are more eager to score points against their own leader @jeremycorbyn 2/2

#EUreferendum #Brexit"""
6.84331527845614E+017,3301743261,andrew_lilico,"Andrew Lilico su Twitter: ""@deanofsurrey Qstn I raise isn't whether it's good or bad for Brexit. It's how UK govt can have no policy on Brexit, which is what it means"""
6.84331696536338E+017,2572477796,gadsanto,"ALEX SANTOS su Twitter: ""@matteorenzi Matteoqualle è lavisione italiana sul brexit? 550mila italiani vivono in ukche con brexitpotrebbe tonar it"""
6.84316616918712E+017,186947829,1markconway,"mark conway ⛷⛵🏇 su Twitter: ""Free EU vote for ministers is right thing. Dave will still be toast (no confidence) if we manage to achieve #brexit https://t.co/BDmKU3hQZ3"""
6.84331902669582E+017,2449639681,Europe_Tweets,"Europe Tweets su Twitter: ""Cameron says ministers can campaign for Brexit https://t.co/HAcn5bZaBf"""
6.84331957782737E+017,5014281,JoshDixonTweets,"Joshua Dixon su Twitter: ""Tory PM hopefuls who campaign for Brexit (and lose the ref) will surely have no hope of then becoming Tory leader?"""
6.84331965793743E+017,14920829,,
6.84331977659527E+017,40259056,hardmob_promo,"hardMOB Promoções su Twitter: ""(Shoptime) Kit com 3 Moedores de Temperos para Massas 181g - Smart Spice - R$32,90 https://t.co/rUxFFsgEKr"""
6.84331983598653E+017,3342929843,peoplesvote_hq,"People's Vote HQ su Twitter: """"Brexit is a big risk to Britain’s fortunes as an open, trading economy"" - important article by @OliverKamm: https://t.co/h8Xo2ZSME0"""
6.84332230769029E+017,570057322,transnazionale,"SpazioTransnazionale su Twitter: ""Brexit, sì Cameron libertà voto ministri #spaziotransnazionale informa https://t.co/z2YQlcOSGv"""
6.84332250457051E+017,293752292,,
6.84332435081949E+017,55509358,Sr_Patrik,"Patrik Holmström su Twitter: ""Cameron låter sina ministrar kampanja för vilken sida de vill i EU-omröstningen. Stor seger för de som är för Brexit https://t.co/z5k5SfDCob"""
6.84332454409302E+017,3042226101,Ma__790,"dor su Twitter: ""سبحان الله والحمد لله والله أكبر https://t.co/vDisBfcSDS"""
6.8431742112616E+017,15823893,bored2tears,"bored2tears su Twitter: ""Cameron to give ministers freedom to campaign either way on EU referendum [Telegraph]. #Brexit #UK
#GBPUSD: 1.4676"""
6.84332577696567E+017,2722139735,_stonato,"Ale Sermonti su Twitter: ""Cameron dà ai ministri libertà di voto su Brexit  https://t.co/WdB56mJ7Mf https://t.co/LVZJS2nZAv"""
6.84332651503862E+017,288135925,JohnBeesley1,"John Beesley su Twitter: ""I've produced a programme with the excellent @carolynquinncq on how Britain would leave the EU. How to Make a Brexit 8pm tonight @BBCRadio4"""
6.8433272671189E+017,45542386,ftbrussels,"FT Brussels su Twitter: ""Cameron says ministers can campaign for Brexit https://t.co/n54VPEm0w8"""
6.84317632334553E+017,54575030,eddwilson,"Ed Wilson su Twitter: ""@ImIncorrigible Sorry, deleted the wrong word when distracted by a #Brexit argument."""
6.84317715230757E+017,1916971118,,
6.84332830860657E+017,2572477796,account,
6.84332877782331E+017,288135925,account,
6.8431813436758E+017,2793882489,,
6.84333289113424E+017,556649719,,
6.84333302740726E+017,29416653,LaStampa,"La Stampa su Twitter: ""Cameron dà ai ministri libertà di voto su Brexit  https://t.co/ALtoyX4IFi"""
